# Square Foot,Year Built,Price
218.18,1998.00,930.83
257.58,1998.00,943.98
296.97,1998.00,1039.21
336.36,1998.00,923.64
375.76,1998.00,1034.06
415.15,1998.00,998.09
454.55,1998.00,977.34
493.94,1998.00,1008.65
533.33,1998.00,1063.30
572.73,1998.00,1104.23
612.12,1998.00,1128.41
651.52,1998.00,1084.99
690.91,1998.00,1136.92
730.30,1998.00,1083.51
769.70,1998.00,1079.58
809.09,1998.00,1153.46
848.48,1998.00,1111.84
887.88,1998.00,1164.42
927.27,1998.00,1166.48
966.67,1998.00,1139.22
1006.06,1998.00,1170.91
1045.45,1998.00,1248.60
1084.85,1998.00,1185.31
1124.24,1998.00,1223.56
1163.64,1998.00,1152.79
1203.03,1998.00,1208.98
1242.42,1998.00,1184.19
1281.82,1998.00,1284.72
1321.21,1998.00,1325.43
1360.61,1998.00,1249.37
1400.00,1998.00,1307.20
1439.39,1998.00,1283.50
1478.79,1998.00,1307.67
1518.18,1998.00,1319.19
1557.58,1998.00,1351.51
1596.97,1998.00,1324.40
1636.36,1998.00,1307.95
1675.76,1998.00,1282.18
1715.15,1998.00,1385.72
1754.55,1998.00,1283.71
1793.94,1998.00,1252.06
1833.33,1998.00,1280.98
1872.73,1998.00,1291.55
1912.12,1998.00,1362.70
1951.52,1998.00,1406.05
1990.91,1998.00,1333.36
2030.30,1998.00,1419.67
2069.70,1998.00,1281.44
2109.09,1998.00,1392.97
2148.48,1998.00,1518.14
2187.88,1998.00,1438.52
2227.27,1998.00,1547.22
2266.67,1998.00,1339.24
2306.06,1998.00,1438.90
2345.45,1998.00,1465.55
2384.85,1998.00,1394.62
2424.24,1998.00,1503.98
2463.64,1998.00,1455.30
2503.03,1998.00,1415.48
2542.42,1998.00,1480.02
2581.82,1998.00,1460.47
2621.21,1998.00,1566.16
2660.61,1998.00,1539.09
2700.00,1998.00,1478.25
2739.39,1998.00,1473.55
2778.79,1998.00,1501.98
2818.18,1998.00,1528.26
2857.58,1998.00,1535.38
2896.97,1998.00,1541.51
2936.36,1998.00,1563.89
2975.76,1998.00,1506.69
3015.15,1998.00,1501.29
3054.55,1998.00,1575.66
3093.94,1998.00,1598.43
3133.33,1998.00,1551.03
3172.73,1998.00,1593.06
3212.12,1998.00,1525.53
3251.52,1998.00,1487.77
3290.91,1998.00,1552.62
3330.30,1998.00,1546.64
3369.70,1998.00,1588.89
3409.09,1998.00,1570.11
3448.48,1998.00,1638.93
3487.88,1998.00,1588.87
3527.27,1998.00,1628.26
3566.67,1998.00,1662.62
3606.06,1998.00,1658.45
3645.45,1998.00,1610.85
3684.85,1998.00,1673.35
3724.24,1998.00,1714.52
3763.64,1998.00,1714.61
3803.03,1998.00,1706.81
3842.42,1998.00,1603.31
3881.82,1998.00,1688.88
3921.21,1998.00,1594.36
3960.61,1998.00,1603.31
4000.00,1998.00,1647.31
100.00,1999.00,723.41
139.39,1999.00,895.45
178.79,1999.00,827.36
218.18,1999.00,933.67
257.58,1999.00,914.61
296.97,1999.00,975.18
336.36,1999.00,1038.15
375.76,1999.00,1081.40
415.15,1999.00,1049.99
454.55,1999.00,1098.85
493.94,1999.00,1060.88
533.33,1999.00,1170.30
572.73,1999.00,1125.39
612.12,1999.00,1148.08
651.52,1999.00,1185.94
690.91,1999.00,1122.75
730.30,1999.00,1154.50
769.70,1999.00,1266.07
809.09,1999.00,1230.64
848.48,1999.00,1188.10
887.88,1999.00,1158.00
927.27,1999.00,1226.33
966.67,1999.00,1215.04
1006.06,1999.00,1204.49
1045.45,1999.00,1215.48
1084.85,1999.00,1162.87
1124.24,1999.00,1259.04
1163.64,1999.00,1328.56
1203.03,1999.00,1259.08
1242.42,1999.00,1317.05
1281.82,1999.00,1229.70
1321.21,1999.00,1299.41
1360.61,1999.00,1284.56
1400.00,1999.00,1306.22
1439.39,1999.00,1310.95
1478.79,1999.00,1348.01
1518.18,1999.00,1407.13
1557.58,1999.00,1326.49
1596.97,1999.00,1272.58
1636.36,1999.00,1329.49
1675.76,1999.00,1412.36
1715.15,1999.00,1294.22
1754.55,1999.00,1330.09
1793.94,1999.00,1389.06
1833.33,1999.00,1438.87
1872.73,1999.00,1427.97
1912.12,1999.00,1341.85
1951.52,1999.00,1426.87
1990.91,1999.00,1429.00
2030.30,1999.00,1336.95
2069.70,1999.00,1343.89
2109.09,1999.00,1557.61
2148.48,1999.00,1480.35
2187.88,1999.00,1573.49
2227.27,1999.00,1497.84
2266.67,1999.00,1486.66
2306.06,1999.00,1415.17
2345.45,1999.00,1483.25
2384.85,1999.00,1433.25
2424.24,1999.00,1532.38
2463.64,1999.00,1539.63
2503.03,1999.00,1530.91
2542.42,1999.00,1490.33
2581.82,1999.00,1463.56
2621.21,1999.00,1551.26
2660.61,1999.00,1497.00
2700.00,1999.00,1563.93
2739.39,1999.00,1462.46
2778.79,1999.00,1536.23
2818.18,1999.00,1560.24
2857.58,1999.00,1540.95
2896.97,1999.00,1562.11
2936.36,1999.00,1566.72
2975.76,1999.00,1602.33
3015.15,1999.00,1638.62
3054.55,1999.00,1621.06
3093.94,1999.00,1544.53
3133.33,1999.00,1518.45
3172.73,1999.00,1595.36
3212.12,1999.00,1606.16
3251.52,1999.00,1634.80
3290.91,1999.00,1679.95
3330.30,1999.00,1598.88
3369.70,1999.00,1583.64
3409.09,1999.00,1715.96
3448.48,1999.00,1658.89
3487.88,1999.00,1598.04
3527.27,1999.00,1636.13
3566.67,1999.00,1611.07
3606.06,1999.00,1594.82
3645.45,1999.00,1556.19
3684.85,1999.00,1792.25
3724.24,1999.00,1646.84
3763.64,1999.00,1703.30
3803.03,1999.00,1654.71
3842.42,1999.00,1603.74
3881.82,1999.00,1694.69
3921.21,1999.00,1685.89
3960.61,1999.00,1665.25
4000.00,1999.00,1718.22
100.00,2000.00,816.07
139.39,2000.00,884.24
178.79,2000.00,882.62
218.18,2000.00,936.60
257.58,2000.00,1023.83
296.97,2000.00,976.60
336.36,2000.00,1052.36
375.76,2000.00,1119.85
415.15,2000.00,1089.88
454.55,2000.00,1053.47
493.94,2000.00,1120.30
533.33,2000.00,1171.48
572.73,2000.00,1189.45
612.12,2000.00,1211.31
651.52,2000.00,1153.38
690.91,2000.00,1307.36
730.30,2000.00,1224.17
769.70,2000.00,1173.50
809.09,2000.00,1293.57
848.48,2000.00,1308.42
887.88,2000.00,1140.00
927.27,2000.00,1175.01
966.67,2000.00,1306.45
1006.06,2000.00,1250.64
1045.45,2000.00,1354.50
1084.85,2000.00,1317.54
1124.24,2000.00,1253.03
1163.64,2000.00,1271.19
1203.03,2000.00,1379.06
1242.42,2000.00,1310.65
1281.82,2000.00,1328.46
1321.21,2000.00,1375.30
1360.61,2000.00,1402.16
1400.00,2000.00,1447.37
1439.39,2000.00,1318.53
1478.79,2000.00,1371.90
1518.18,2000.00,1467.54
1557.58,2000.00,1338.84
1596.97,2000.00,1337.37
1636.36,2000.00,1368.96
1675.76,2000.00,1487.34
1715.15,2000.00,1404.19
1754.55,2000.00,1360.32
1793.94,2000.00,1401.51
1833.33,2000.00,1379.86
1872.73,2000.00,1393.26
1912.12,2000.00,1496.22
1951.52,2000.00,1444.08
1990.91,2000.00,1417.73
2030.30,2000.00,1427.69
2069.70,2000.00,1517.21
2109.09,2000.00,1558.36
2148.48,2000.00,1396.39
2187.88,2000.00,1384.69
2227.27,2000.00,1508.10
2266.67,2000.00,1500.04
2306.06,2000.00,1541.23
2345.45,2000.00,1575.42
2384.85,2000.00,1587.15
2424.24,2000.00,1567.63
2463.64,2000.00,1664.19
2503.03,2000.00,1584.34
2542.42,2000.00,1543.62
2581.82,2000.00,1526.98
2621.21,2000.00,1516.69
2660.61,2000.00,1568.99
2700.00,2000.00,1562.10
2739.39,2000.00,1603.83
2778.79,2000.00,1555.23
2818.18,2000.00,1632.12
2857.58,2000.00,1687.46
2896.97,2000.00,1581.02
2936.36,2000.00,1641.16
2975.76,2000.00,1651.97
3015.15,2000.00,1693.13
3054.55,2000.00,1592.69
3093.94,2000.00,1570.52
3133.33,2000.00,1713.29
3172.73,2000.00,1587.63
3212.12,2000.00,1674.45
3251.52,2000.00,1701.93
3290.91,2000.00,1686.92
3330.30,2000.00,1696.76
3369.70,2000.00,1701.90
3409.09,2000.00,1665.43
3448.48,2000.00,1652.13
3487.88,2000.00,1593.31
3527.27,2000.00,1632.96
3566.67,2000.00,1798.37
3606.06,2000.00,1685.69
3645.45,2000.00,1765.19
3684.85,2000.00,1718.16
3724.24,2000.00,1693.92
3763.64,2000.00,1765.36
3803.03,2000.00,1749.85
3842.42,2000.00,1749.62
3881.82,2000.00,1695.01
3921.21,2000.00,1685.86
3960.61,2000.00,1737.99
4000.00,2000.00,1796.58
100.00,2001.00,944.40
139.39,2001.00,990.87
178.79,2001.00,1009.21
218.18,2001.00,995.54
257.58,2001.00,967.92
296.97,2001.00,1017.45
336.36,2001.00,1054.60
375.76,2001.00,1115.07
415.15,2001.00,1065.99
454.55,2001.00,1186.97
493.94,2001.00,1163.76
533.33,2001.00,1127.84
572.73,2001.00,1258.17
612.12,2001.00,1141.58
651.52,2001.00,1178.07
690.91,2001.00,1254.58
730.30,2001.00,1315.92
769.70,2001.00,1291.22
809.09,2001.00,1249.20
848.48,2001.00,1196.03
887.88,2001.00,1293.36
927.27,2001.00,1323.58
966.67,2001.00,1307.15
1006.06,2001.00,1237.99
1045.45,2001.00,1389.39
1084.85,2001.00,1253.67
1124.24,2001.00,1252.99
1163.64,2001.00,1271.02
1203.03,2001.00,1344.55
1242.42,2001.00,1342.21
1281.82,2001.00,1311.21
1321.21,2001.00,1398.85
1360.61,2001.00,1431.57
1400.00,2001.00,1450.55
1439.39,2001.00,1441.34
1478.79,2001.00,1359.54
1518.18,2001.00,1525.63
1557.58,2001.00,1378.13
1596.97,2001.00,1406.85
1636.36,2001.00,1483.96
1675.76,2001.00,1427.24
1715.15,2001.00,1489.17
1754.55,2001.00,1516.51
1793.94,2001.00,1449.96
1833.33,2001.00,1547.28
1872.73,2001.00,1422.08
1912.12,2001.00,1515.43
1951.52,2001.00,1439.64
1990.91,2001.00,1432.10
2030.30,2001.00,1525.59
2069.70,2001.00,1514.36
2109.09,2001.00,1491.09
2148.48,2001.00,1462.77
2187.88,2001.00,1559.52
2227.27,2001.00,1491.51
2266.67,2001.00,1563.36
2306.06,2001.00,1571.31
2345.45,2001.00,1656.41
2384.85,2001.00,1598.71
2424.24,2001.00,1572.78
2463.64,2001.00,1643.69
2503.03,2001.00,1639.58
2542.42,2001.00,1656.19
2581.82,2001.00,1626.13
2621.21,2001.00,1475.24
2660.61,2001.00,1659.15
2700.00,2001.00,1702.96
2739.39,2001.00,1648.02
2778.79,2001.00,1621.79
2818.18,2001.00,1668.58
2857.58,2001.00,1677.01
2896.97,2001.00,1610.49
2936.36,2001.00,1641.44
2975.76,2001.00,1689.72
3015.15,2001.00,1586.45
3054.55,2001.00,1616.18
3093.94,2001.00,1677.98
3133.33,2001.00,1660.59
3172.73,2001.00,1757.31
3212.12,2001.00,1668.56
3251.52,2001.00,1652.73
3290.91,2001.00,1690.67
3330.30,2001.00,1703.59
3369.70,2001.00,1704.99
3409.09,2001.00,1716.01
3448.48,2001.00,1676.56
3487.88,2001.00,1747.30
3527.27,2001.00,1772.00
3566.67,2001.00,1639.45
3606.06,2001.00,1664.74
3645.45,2001.00,1727.15
3684.85,2001.00,1834.47
3724.24,2001.00,1752.83
3763.64,2001.00,1742.09
3803.03,2001.00,1816.84
3842.42,2001.00,1767.28
3881.82,2001.00,1752.83
3921.21,2001.00,1746.34
3960.61,2001.00,1721.44
4000.00,2001.00,1776.55
100.00,2001.00,837.37
139.39,2001.00,935.56
178.79,2001.00,994.62
218.18,2001.00,963.06
257.58,2001.00,951.31
296.97,2001.00,1139.12
336.36,2001.00,1058.21
375.76,2001.00,994.73
415.15,2001.00,1207.88
454.55,2001.00,1189.78
493.94,2001.00,1154.30
533.33,2001.00,1152.98
572.73,2001.00,1175.08
612.12,2001.00,1170.30
651.52,2001.00,1112.15
690.91,2001.00,1201.83
730.30,2001.00,1272.60
769.70,2001.00,1292.84
809.09,2001.00,1220.12
848.48,2001.00,1260.83
887.88,2001.00,1355.16
927.27,2001.00,1249.85
966.67,2001.00,1266.35
1006.06,2001.00,1349.51
1045.45,2001.00,1309.08
1084.85,2001.00,1281.44
1124.24,2001.00,1299.98
1163.64,2001.00,1330.33
1203.03,2001.00,1302.09
1242.42,2001.00,1420.40
1281.82,2001.00,1429.72
1321.21,2001.00,1330.46
1360.61,2001.00,1500.58
1400.00,2001.00,1373.67
1439.39,2001.00,1460.44
1478.79,2001.00,1362.61
1518.18,2001.00,1420.13
1557.58,2001.00,1442.54
1596.97,2001.00,1411.67
1636.36,2001.00,1474.81
1675.76,2001.00,1324.84
1715.15,2001.00,1477.90
1754.55,2001.00,1501.34
1793.94,2001.00,1438.21
1833.33,2001.00,1507.00
1872.73,2001.00,1548.61
1912.12,2001.00,1435.12
1951.52,2001.00,1562.26
1990.91,2001.00,1492.30
2030.30,2001.00,1507.60
2069.70,2001.00,1580.60
2109.09,2001.00,1557.17
2148.48,2001.00,1577.09
2187.88,2001.00,1548.00
2227.27,2001.00,1511.07
2266.67,2001.00,1565.40
2306.06,2001.00,1622.32
2345.45,2001.00,1560.54
2384.85,2001.00,1559.56
2424.24,2001.00,1594.90
2463.64,2001.00,1562.36
2503.03,2001.00,1594.41
2542.42,2001.00,1625.11
2581.82,2001.00,1684.17
2621.21,2001.00,1632.74
2660.61,2001.00,1600.51
2700.00,2001.00,1675.13
2739.39,2001.00,1580.68
2778.79,2001.00,1602.51
2818.18,2001.00,1727.15
2857.58,2001.00,1561.97
2896.97,2001.00,1714.00
2936.36,2001.00,1599.87
2975.76,2001.00,1679.16
3015.15,2001.00,1603.09
3054.55,2001.00,1670.22
3093.94,2001.00,1677.75
3133.33,2001.00,1621.78
3172.73,2001.00,1682.73
3212.12,2001.00,1746.23
3251.52,2001.00,1696.11
3290.91,2001.00,1743.56
3330.30,2001.00,1775.38
3369.70,2001.00,1698.71
3409.09,2001.00,1808.65
3448.48,2001.00,1719.59
3487.88,2001.00,1791.06
3527.27,2001.00,1782.73
3566.67,2001.00,1738.66
3606.06,2001.00,1680.17
3645.45,2001.00,1776.78
3684.85,2001.00,1747.55
3724.24,2001.00,1770.80
3763.64,2001.00,1869.11
3803.03,2001.00,1764.15
3842.42,2001.00,1753.46
3881.82,2001.00,1845.78
3921.21,2001.00,1830.11
3960.61,2001.00,1724.63
4000.00,2001.00,1719.51
100.00,2003.00,878.65
139.39,2003.00,1029.08
178.79,2003.00,1143.38
218.18,2003.00,1139.32
257.58,2003.00,1164.92
296.97,2003.00,1095.27
336.36,2003.00,1182.81
375.76,2003.00,1165.77
415.15,2003.00,1181.85
454.55,2003.00,1242.07
493.94,2003.00,1172.00
533.33,2003.00,1254.72
572.73,2003.00,1268.29
612.12,2003.00,1182.32
651.52,2003.00,1332.11
690.91,2003.00,1255.98
730.30,2003.00,1399.32
769.70,2003.00,1292.42
809.09,2003.00,1268.00
848.48,2003.00,1314.75
887.88,2003.00,1359.02
927.27,2003.00,1350.85
966.67,2003.00,1345.01
1006.06,2003.00,1377.64
1045.45,2003.00,1390.49
1084.85,2003.00,1378.30
1124.24,2003.00,1328.06
1163.64,2003.00,1430.10
1203.03,2003.00,1482.96
1242.42,2003.00,1500.48
1281.82,2003.00,1459.48
1321.21,2003.00,1529.56
1360.61,2003.00,1443.82
1400.00,2003.00,1499.59
1439.39,2003.00,1389.84
1478.79,2003.00,1491.70
1518.18,2003.00,1524.01
1557.58,2003.00,1629.46
1596.97,2003.00,1453.33
1636.36,2003.00,1431.34
1675.76,2003.00,1557.72
1715.15,2003.00,1585.78
1754.55,2003.00,1580.95
1793.94,2003.00,1537.13
1833.33,2003.00,1545.65
1872.73,2003.00,1593.65
1912.12,2003.00,1533.01
1951.52,2003.00,1571.95
1990.91,2003.00,1602.09
2030.30,2003.00,1567.04
2069.70,2003.00,1663.42
2109.09,2003.00,1569.93
2148.48,2003.00,1641.79
2187.88,2003.00,1601.38
2227.27,2003.00,1650.07
2266.67,2003.00,1677.07
2306.06,2003.00,1495.66
2345.45,2003.00,1689.36
2384.85,2003.00,1670.86
2424.24,2003.00,1693.44
2463.64,2003.00,1614.29
2503.03,2003.00,1624.13
2542.42,2003.00,1685.12
2581.82,2003.00,1732.64
2621.21,2003.00,1679.85
2660.61,2003.00,1733.47
2700.00,2003.00,1649.64
2739.39,2003.00,1654.08
2778.79,2003.00,1662.77
2818.18,2003.00,1678.32
2857.58,2003.00,1650.96
2896.97,2003.00,1799.04
2936.36,2003.00,1730.67
2975.76,2003.00,1789.27
3015.15,2003.00,1755.32
3054.55,2003.00,1770.93
3093.94,2003.00,1655.14
3133.33,2003.00,1805.44
3172.73,2003.00,1757.74
3212.12,2003.00,1815.71
3251.52,2003.00,1831.91
3290.91,2003.00,1869.22
3330.30,2003.00,1796.65
3369.70,2003.00,1829.31
3409.09,2003.00,1748.57
3448.48,2003.00,1769.66
3487.88,2003.00,1806.82
3527.27,2003.00,1811.62
3566.67,2003.00,1827.55
3606.06,2003.00,1821.51
3645.45,2003.00,1894.15
3684.85,2003.00,1859.72
3724.24,2003.00,1794.05
3763.64,2003.00,1882.88
3803.03,2003.00,1833.54
3842.42,2003.00,1864.60
3881.82,2003.00,1835.26
3921.21,2003.00,1878.92
3960.61,2003.00,1852.34
4000.00,2003.00,1930.56
100.00,2003.00,967.52
139.39,2003.00,1050.49
178.79,2003.00,1106.85
218.18,2003.00,1116.30
257.58,2003.00,1218.40
296.97,2003.00,1183.40
336.36,2003.00,1166.36
375.76,2003.00,1171.25
415.15,2003.00,1204.82
454.55,2003.00,1235.96
493.94,2003.00,1271.06
533.33,2003.00,1186.98
572.73,2003.00,1268.86
612.12,2003.00,1230.82
651.52,2003.00,1326.01
690.91,2003.00,1274.64
730.30,2003.00,1349.25
769.70,2003.00,1292.38
809.09,2003.00,1363.17
848.48,2003.00,1252.25
887.88,2003.00,1318.60
927.27,2003.00,1428.23
966.67,2003.00,1383.12
1006.06,2003.00,1387.01
1045.45,2003.00,1355.42
1084.85,2003.00,1444.07
1124.24,2003.00,1466.27
1163.64,2003.00,1377.87
1203.03,2003.00,1420.09
1242.42,2003.00,1370.16
1281.82,2003.00,1559.06
1321.21,2003.00,1492.96
1360.61,2003.00,1519.07
1400.00,2003.00,1444.34
1439.39,2003.00,1435.78
1478.79,2003.00,1544.78
1518.18,2003.00,1488.96
1557.58,2003.00,1519.23
1596.97,2003.00,1538.93
1636.36,2003.00,1544.07
1675.76,2003.00,1529.50
1715.15,2003.00,1544.67
1754.55,2003.00,1520.37
1793.94,2003.00,1586.08
1833.33,2003.00,1544.75
1872.73,2003.00,1588.87
1912.12,2003.00,1579.67
1951.52,2003.00,1633.48
1990.91,2003.00,1542.47
2030.30,2003.00,1529.11
2069.70,2003.00,1627.45
2109.09,2003.00,1613.26
2148.48,2003.00,1628.04
2187.88,2003.00,1571.17
2227.27,2003.00,1719.51
2266.67,2003.00,1635.07
2306.06,2003.00,1612.14
2345.45,2003.00,1560.85
2384.85,2003.00,1706.20
2424.24,2003.00,1740.69
2463.64,2003.00,1642.56
2503.03,2003.00,1721.97
2542.42,2003.00,1703.37
2581.82,2003.00,1692.46
2621.21,2003.00,1666.68
2660.61,2003.00,1716.82
2700.00,2003.00,1562.36
2739.39,2003.00,1710.26
2778.79,2003.00,1709.40
2818.18,2003.00,1673.42
2857.58,2003.00,1687.41
2896.97,2003.00,1758.33
2936.36,2003.00,1825.92
2975.76,2003.00,1789.85
3015.15,2003.00,1703.80
3054.55,2003.00,1683.40
3093.94,2003.00,1809.05
3133.33,2003.00,1779.91
3172.73,2003.00,1787.32
3212.12,2003.00,1746.77
3251.52,2003.00,1764.81
3290.91,2003.00,1787.52
3330.30,2003.00,1784.06
3369.70,2003.00,1742.51
3409.09,2003.00,1698.54
3448.48,2003.00,1823.94
3487.88,2003.00,1826.75
3527.27,2003.00,1887.71
3566.67,2003.00,1813.85
3606.06,2003.00,1772.72
3645.45,2003.00,1822.90
3684.85,2003.00,1903.11
3724.24,2003.00,1840.35
3763.64,2003.00,1844.51
3803.03,2003.00,1867.07
3842.42,2003.00,1905.13
3881.82,2003.00,1884.96
3921.21,2003.00,1830.33
3960.61,2003.00,1934.03
4000.00,2003.00,1857.14
100.00,2003.00,916.91
139.39,2003.00,1009.66
178.79,2003.00,1015.11
218.18,2003.00,1101.23
257.58,2003.00,1173.46
296.97,2003.00,1059.23
336.36,2003.00,1173.28
375.76,2003.00,1202.01
415.15,2003.00,1243.38
454.55,2003.00,1203.64
493.94,2003.00,1239.77
533.33,2003.00,1284.97
572.73,2003.00,1344.92
612.12,2003.00,1339.29
651.52,2003.00,1301.25
690.91,2003.00,1336.92
730.30,2003.00,1330.72
769.70,2003.00,1303.55
809.09,2003.00,1362.92
848.48,2003.00,1379.32
887.88,2003.00,1278.00
927.27,2003.00,1402.42
966.67,2003.00,1383.82
1006.06,2003.00,1401.68
1045.45,2003.00,1467.39
1084.85,2003.00,1384.07
1124.24,2003.00,1442.90
1163.64,2003.00,1463.61
1203.03,2003.00,1452.26
1242.42,2003.00,1450.27
1281.82,2003.00,1399.00
1321.21,2003.00,1521.33
1360.61,2003.00,1516.28
1400.00,2003.00,1405.01
1439.39,2003.00,1436.28
1478.79,2003.00,1527.67
1518.18,2003.00,1467.12
1557.58,2003.00,1515.32
1596.97,2003.00,1545.02
1636.36,2003.00,1521.74
1675.76,2003.00,1615.38
1715.15,2003.00,1501.57
1754.55,2003.00,1567.68
1793.94,2003.00,1537.91
1833.33,2003.00,1545.67
1872.73,2003.00,1641.07
1912.12,2003.00,1564.60
1951.52,2003.00,1597.53
1990.91,2003.00,1568.60
2030.30,2003.00,1666.92
2069.70,2003.00,1627.99
2109.09,2003.00,1701.04
2148.48,2003.00,1594.02
2187.88,2003.00,1631.82
2227.27,2003.00,1596.43
2266.67,2003.00,1612.76
2306.06,2003.00,1598.03
2345.45,2003.00,1754.48
2384.85,2003.00,1713.20
2424.24,2003.00,1622.13
2463.64,2003.00,1717.65
2503.03,2003.00,1576.75
2542.42,2003.00,1821.38
2581.82,2003.00,1760.43
2621.21,2003.00,1740.26
2660.61,2003.00,1669.96
2700.00,2003.00,1659.41
2739.39,2003.00,1765.50
2778.79,2003.00,1639.63
2818.18,2003.00,1719.17
2857.58,2003.00,1796.81
2896.97,2003.00,1858.43
2936.36,2003.00,1805.88
2975.76,2003.00,1809.61
3015.15,2003.00,1732.42
3054.55,2003.00,1818.61
3093.94,2003.00,1691.83
3133.33,2003.00,1866.67
3172.73,2003.00,1735.53
3212.12,2003.00,1838.17
3251.52,2003.00,1717.94
3290.91,2003.00,1759.95
3330.30,2003.00,1823.69
3369.70,2003.00,1802.65
3409.09,2003.00,1811.98
3448.48,2003.00,1736.23
3487.88,2003.00,1854.99
3527.27,2003.00,1778.47
3566.67,2003.00,1894.27
3606.06,2003.00,1712.74
3645.45,2003.00,1981.34
3684.85,2003.00,1722.04
3724.24,2003.00,1742.86
3763.64,2003.00,1846.89
3803.03,2003.00,1873.45
3842.42,2003.00,1863.14
3881.82,2003.00,1828.15
3921.21,2003.00,1905.25
3960.61,2003.00,1874.83
4000.00,2003.00,1900.17
100.00,2003.00,1063.95
139.39,2003.00,1045.98
178.79,2003.00,1097.37
218.18,2003.00,1039.83
257.58,2003.00,1083.88
296.97,2003.00,1210.64
336.36,2003.00,1156.67
375.76,2003.00,1163.41
415.15,2003.00,1248.62
454.55,2003.00,1254.83
493.94,2003.00,1175.72
533.33,2003.00,1252.43
572.73,2003.00,1253.42
612.12,2003.00,1282.74
651.52,2003.00,1303.84
690.91,2003.00,1331.89
730.30,2003.00,1354.54
769.70,2003.00,1350.96
809.09,2003.00,1311.31
848.48,2003.00,1179.38
887.88,2003.00,1366.96
927.27,2003.00,1394.03
966.67,2003.00,1482.21
1006.06,2003.00,1416.38
1045.45,2003.00,1355.39
1084.85,2003.00,1393.18
1124.24,2003.00,1390.15
1163.64,2003.00,1322.28
1203.03,2003.00,1431.50
1242.42,2003.00,1467.84
1281.82,2003.00,1397.95
1321.21,2003.00,1372.16
1360.61,2003.00,1411.76
1400.00,2003.00,1448.91
1439.39,2003.00,1654.24
1478.79,2003.00,1481.54
1518.18,2003.00,1485.72
1557.58,2003.00,1511.58
1596.97,2003.00,1482.66
1636.36,2003.00,1479.10
1675.76,2003.00,1489.22
1715.15,2003.00,1493.44
1754.55,2003.00,1617.50
1793.94,2003.00,1557.74
1833.33,2003.00,1508.71
1872.73,2003.00,1597.98
1912.12,2003.00,1589.19
1951.52,2003.00,1584.62
1990.91,2003.00,1664.58
2030.30,2003.00,1586.77
2069.70,2003.00,1598.46
2109.09,2003.00,1554.98
2148.48,2003.00,1556.45
2187.88,2003.00,1536.21
2227.27,2003.00,1595.32
2266.67,2003.00,1658.04
2306.06,2003.00,1687.08
2345.45,2003.00,1612.21
2384.85,2003.00,1608.05
2424.24,2003.00,1561.01
2463.64,2003.00,1644.29
2503.03,2003.00,1700.88
2542.42,2003.00,1679.12
2581.82,2003.00,1701.95
2621.21,2003.00,1656.48
2660.61,2003.00,1709.22
2700.00,2003.00,1642.87
2739.39,2003.00,1711.94
2778.79,2003.00,1734.07
2818.18,2003.00,1771.82
2857.58,2003.00,1796.09
2896.97,2003.00,1765.67
2936.36,2003.00,1804.66
2975.76,2003.00,1709.03
3015.15,2003.00,1792.43
3054.55,2003.00,1729.42
3093.94,2003.00,1722.62
3133.33,2003.00,1741.45
3172.73,2003.00,1665.52
3212.12,2003.00,1775.24
3251.52,2003.00,1716.64
3290.91,2003.00,1833.15
3330.30,2003.00,1768.15
3369.70,2003.00,1723.70
3409.09,2003.00,1796.04
3448.48,2003.00,1811.64
3487.88,2003.00,1777.35
3527.27,2003.00,1753.47
3566.67,2003.00,1840.20
3606.06,2003.00,1844.52
3645.45,2003.00,1849.77
3684.85,2003.00,1790.79
3724.24,2003.00,1880.59
3763.64,2003.00,1876.67
3803.03,2003.00,1824.64
3842.42,2003.00,1910.59
3881.82,2003.00,1832.91
3921.21,2003.00,1891.02
3960.61,2003.00,1837.93
4000.00,2003.00,1903.50
100.00,2003.00,955.00
139.39,2003.00,1005.42
178.79,2003.00,1148.56
218.18,2003.00,1101.64
257.58,2003.00,1085.69
296.97,2003.00,1196.94
336.36,2003.00,1190.18
375.76,2003.00,1139.01
415.15,2003.00,1252.47
454.55,2003.00,1198.14
493.94,2003.00,1300.24
533.33,2003.00,1282.27
572.73,2003.00,1343.55
612.12,2003.00,1400.32
651.52,2003.00,1317.22
690.91,2003.00,1317.90
730.30,2003.00,1266.69
769.70,2003.00,1239.65
809.09,2003.00,1332.63
848.48,2003.00,1355.96
887.88,2003.00,1305.72
927.27,2003.00,1276.94
966.67,2003.00,1377.83
1006.06,2003.00,1400.76
1045.45,2003.00,1410.60
1084.85,2003.00,1413.06
1124.24,2003.00,1423.25
1163.64,2003.00,1375.83
1203.03,2003.00,1363.67
1242.42,2003.00,1455.95
1281.82,2003.00,1520.67
1321.21,2003.00,1536.15
1360.61,2003.00,1459.96
1400.00,2003.00,1402.30
1439.39,2003.00,1441.40
1478.79,2003.00,1534.15
1518.18,2003.00,1548.65
1557.58,2003.00,1428.41
1596.97,2003.00,1542.93
1636.36,2003.00,1517.94
1675.76,2003.00,1543.77
1715.15,2003.00,1536.86
1754.55,2003.00,1606.93
1793.94,2003.00,1526.62
1833.33,2003.00,1529.58
1872.73,2003.00,1610.30
1912.12,2003.00,1579.55
1951.52,2003.00,1558.70
1990.91,2003.00,1584.95
